SKU,Nombre_Producto,Marca,Categoria_Clasificada,Departamento,Precio_Lista_Original_MXN,Precio_Venta_Inauguracion_MXN,Precio_Mayoreo_10pzs_MXN,Cashback_5pct_MXN,Distribuidor,Disponibilidad,Descripcion_Completa,Imagen_Local,URL_CDN
CABENS020,Cable UTP CAT6 ENSON 12263G305 Gris PRO-II 305MTS,UTP,cables_adaptadores,"🔌 Cables, Adaptadores y Convertidores",4653.43,3490.07,3190.92,174.50,CT Internacional,,Cable UTP CAT6 ENSON 12263G305 Gris PRO-II 305MTS,,https://static.ctonline.mx/imagenes/CABENS020/CABENS020_800.jpg
CABENS030,Cable UTP CAT6 ENSON EPRO-CAT6 FORRO PVC 4 PARES Calibre 23 AWG 100% Cobre Uso Interior Bobina ,UTP,cables_adaptadores,"🔌 Cables, Adaptadores y Convertidores",4746.49,3559.87,3254.74,177.99,CT Internacional,,Cable UTP CAT6 ENSON EPRO-CAT6 FORRO PVC 4 PARES Calibre 23 AWG 100% Cobre Uso Interior Bobina 1000 Pies 305 Metros,,https://static.ctonline.mx/imagenes/CABENS030/CABENS030_800.jpg
CABENS040,Cable FTP CAT6 ENSON EPRO-CAT6-OUFTP FORRO PE BLINDADO 4 PARES Calibre 23 AWG 100% Cobre Uso Ex,FTP,cables_adaptadores,"🔌 Cables, Adaptadores y Convertidores",5584.07,4188.06,3829.08,209.40,CT Internacional,,Cable FTP CAT6 ENSON EPRO-CAT6-OUFTP FORRO PE BLINDADO 4 PARES Calibre 23 AWG 100% Cobre Uso Exterior Bobina 1000 Pies 305 Metros,,https://static.ctonline.mx/imagenes/CABENS040/CABENS040_800.jpg
CABENS050,Cable UTP CAT6 ENSON 12263L305 Azul PRO-II 305MTS,UTP,cables_adaptadores,"🔌 Cables, Adaptadores y Convertidores",4653.43,3490.07,3190.92,174.50,CT Internacional,,Cable UTP CAT6 ENSON 12263L305 Azul PRO-II 305MTS,,https://static.ctonline.mx/imagenes/CABENS050/CABENS050_800.jpg
CABENS060,Cable UTP CAT5E ENSON EPRO-CAT5E-OU FORRO PE 4 PARES Calibre 24 AWG 100% Cobre Uso Exterior Bob,UTP,cables_adaptadores,"🔌 Cables, Adaptadores y Convertidores",3741.33,2805.99,2565.48,140.30,CT Internacional,,Cable UTP CAT5E ENSON EPRO-CAT5E-OU FORRO PE 4 PARES Calibre 24 AWG 100% Cobre Uso Exterior Bobina 1000 Pies 305 Metros,,https://static.ctonline.mx/imagenes/CABENS060/CABENS060_800.jpg
CABENS070,Cable UTP CAT5E ENSON 13251B305 Negro PRO-II 305MTS 100% Cobre,UTP,cables_adaptadores,"🔌 Cables, Adaptadores y Convertidores",3629.67,2722.26,2488.92,136.11,CT Internacional,,Cable UTP CAT5E ENSON 13251B305 Negro PRO-II 305MTS 100% Cobre,,https://static.ctonline.mx/imagenes/CABENS070/CABENS070_800.jpg
CABENS080,Cable UTP CAT5E ENSON 13151B305 DOBLE FORRO Serie PRO-II CALIBE 24 AWG 100% Cobre Bobina DE 305,UTP,cables_adaptadores,"🔌 Cables, Adaptadores y Convertidores",5258.37,3943.77,3605.74,197.19,CT Internacional,,"Cable UTP CAT5E ENSON 13151B305 DOBLE FORRO Serie PRO-II CALIBE 24 AWG 100% Cobre Bobina DE 305 Metros FORRO PE COLOR Negro Y PVC COLOR Gris Uso Exterior RECOMENDADO para CCTV, VIDEO IP Y REDES BASE 10,100",,https://static.ctonline.mx/imagenes/CABENS080/CABENS080_800.jpg
CABENS090,Cable UTP CAT5E ENSON 12251W100 BLANCO Serie ECO 100MTS ALEACIÓN CCA IDEAL para TRANSMISIÓN DE ,UTP,cables_adaptadores,"🔌 Cables, Adaptadores y Convertidores",511.88,383.91,351.00,19.20,CT Internacional,,Cable UTP CAT5E ENSON 12251W100 BLANCO Serie ECO 100MTS ALEACIÓN CCA IDEAL para TRANSMISIÓN DE DATOS Y VIDEO,,https://static.ctonline.mx/imagenes/CABENS090/CABENS090_800.jpg
CABENS100,Cable UTP CAT5E ENSON 12251W305 BLANCO ECO 305MTS,UTP,cables_adaptadores,"🔌 Cables, Adaptadores y Convertidores",1396.01,1047.01,957.26,52.35,CT Internacional,,Cable UTP CAT5E ENSON 12251W305 BLANCO ECO 305MTS,,https://static.ctonline.mx/imagenes/CABENS100/CABENS100_800.jpg
CABENS110,Cable UTP CAT5E ENSON 12251B100 Negro ECO 100MTS,UTP,cables_adaptadores,"🔌 Cables, Adaptadores y Convertidores",511.88,383.91,351.00,19.20,CT Internacional,,Cable UTP CAT5E ENSON 12251B100 Negro ECO 100MTS,,https://static.ctonline.mx/imagenes/CABENS110/CABENS110_800.jpg
CABENS120,Cable UTP CAT5E ENSON 12251B305 Negro ECO 305MTS,UTP,cables_adaptadores,"🔌 Cables, Adaptadores y Convertidores",1396.01,1047.01,957.26,52.35,CT Internacional,,Cable UTP CAT5E ENSON 12251B305 Negro ECO 305MTS,,https://static.ctonline.mx/imagenes/CABENS120/CABENS120_800.jpg
CABENS130,Cable FTP CAT5E Bobina ENSON 22251G305 Gris ECO 305MTS,FTP,cables_adaptadores,"🔌 Cables, Adaptadores y Convertidores",1670.59,1252.94,1145.54,62.65,CT Internacional,,Cable FTP CAT5E Bobina ENSON 22251G305 Gris ECO 305MTS,,https://static.ctonline.mx/imagenes/CABENS130/CABENS130_800.jpg
CABENS140,Cable UTP CAT5E ENSON 13152B305 Serie PRO-II C/GEL CALIBE 24 AWG 100% Cobre Bobina DE 305 Metro,UTP,cables_adaptadores,"🔌 Cables, Adaptadores y Convertidores",5304.90,3978.67,3637.64,198.93,CT Internacional,,"Cable UTP CAT5E ENSON 13152B305 Serie PRO-II C/GEL CALIBE 24 AWG 100% Cobre Bobina DE 305 Metros FORRO PE COLOR Negro Uso Exterior RECOMENDADO para CCTV, VIDEO IP Y REDES BASE 10,100",,https://static.ctonline.mx/imagenes/CABENS140/CABENS140_800.jpg
CABENS150,Cable UTP CAT6 ENSON 12263G100 Gris PRO-II 100MTS,UTP,cables_adaptadores,"🔌 Cables, Adaptadores y Convertidores",1861.35,1396.01,1276.36,69.80,CT Internacional,,Cable UTP CAT6 ENSON 12263G100 Gris PRO-II 100MTS,,https://static.ctonline.mx/imagenes/CABENS150/CABENS150_800.jpg
CABENS160,Cable UTP CAT6A ENSON 12264L305 FORRO PVC Azul 4 PARES 500MHz 100% Cobre Uso Interior 1000 Pies,UTP,cables_adaptadores,"🔌 Cables, Adaptadores y Convertidores",6756.75,5067.56,4633.20,253.38,CT Internacional,,Cable UTP CAT6A ENSON 12264L305 FORRO PVC Azul 4 PARES 500MHz 100% Cobre Uso Interior 1000 Pies 305 Metros,,https://static.ctonline.mx/imagenes/CABENS160/CABENS160_800.jpg
CABENS170,Cable UTP ENSON 12141W305 4C/24 COLOR BLANCO Serie PRO-II 100% Cobre IDEAL para INSTALACIONES D,UTP,cables_adaptadores,"🔌 Cables, Adaptadores y Convertidores",2317.39,1738.04,1589.06,86.90,CT Internacional,,"Cable UTP ENSON 12141W305 4C/24 COLOR BLANCO Serie PRO-II 100% Cobre IDEAL para INSTALACIONES DE CCTV ANALOGICO (VIDEO Y ALIMENTACIÓN) NO RECOMENDADO para SU Uso EN VIDEO IP NI SOLUCIONES DE REDES, INSTALACIÓN EN Interiores **SOLO CUENTA CON 2 PARES",,https://static.ctonline.mx/imagenes/CABENS170/CABENS170_800.jpg
CABENS180,Cable UTP CAT6 ENSON 12261G305 Gris Calibre 23 CCA ECO CCA 305 MTO,UTP,cables_adaptadores,"🔌 Cables, Adaptadores y Convertidores",1768.31,1326.23,1212.55,66.31,CT Internacional,,Cable UTP CAT6 ENSON 12261G305 Gris Calibre 23 CCA ECO CCA 305 MTO,,https://static.ctonline.mx/imagenes/CABENS180/CABENS180_800.jpg
CABENS190,Cable UTP CAT5E ENSON 12251L305 Azul ECO CCA 305MTS,UTP,cables_adaptadores,"🔌 Cables, Adaptadores y Convertidores",1302.94,977.21,893.45,48.86,CT Internacional,,Cable UTP CAT5E ENSON 12251L305 Azul ECO CCA 305MTS,,https://static.ctonline.mx/imagenes/CABENS190/CABENS190_800.jpg
CABENS200,Cable UTP para ELEVADOR CAT6 ENSON 43352B3055 Serie PRO-II CALIBE 23 AWG 100% Cobre DE ALTO REN,UTP,cables_adaptadores,"🔌 Cables, Adaptadores y Convertidores",12843.41,9632.56,8806.91,481.63,CT Internacional,,"Cable UTP para ELEVADOR CAT6 ENSON 43352B3055 Serie PRO-II CALIBE 23 AWG 100% Cobre DE ALTO RENDIMIENTO Bobina DE 305 Metros FORRO PVC COLOR Negro CON 2 Cable AS DE ACERO COMO ARMADURA para SU Uso EN ELEVADORES O Cable AEREO EN Interiores RECOMENDADO para CCTV, VIDEO IP Y REDES BASE 10,100,1000",,https://static.ctonline.mx/imagenes/CABENS200/CABENS200_800.jpg
CABENS210,Cable UTP CAT5E ENSON EPRO-CAT5E FORRO COLOR Negro PVC CM 4 PARES Calibre 24 AWG 100 CIENTO Cob,UTP,cables_adaptadores,"🔌 Cables, Adaptadores y Convertidores",3629.67,2722.26,2488.92,136.11,CT Internacional,,Cable UTP CAT5E ENSON EPRO-CAT5E FORRO COLOR Negro PVC CM 4 PARES Calibre 24 AWG 100 CIENTO Cobre Uso Interior Bobina 1000 Pies 305 Metros (CERTIFICACION UL),,https://static.ctonline.mx/imagenes/CABENS210/CABENS210_800.jpg
CABENS220,Cable UTP CAT5E ENSON EPRO-CAT5E-OUGEL FORRO PVC+PE+GEL 4 PARES Calibre 24 AWG 100% Cobre Uso E,UTP,cables_adaptadores,"🔌 Cables, Adaptadores y Convertidores",4355.57,3266.68,2986.68,163.33,CT Internacional,,Cable UTP CAT5E ENSON EPRO-CAT5E-OUGEL FORRO PVC+PE+GEL 4 PARES Calibre 24 AWG 100% Cobre Uso Exterior CON GEL Bobina 1000 Pies 305 Metros,,https://static.ctonline.mx/imagenes/CABENS220/CABENS220_800.jpg
CABENS230,Cable UTP SIAMES Exterior ENSON 52101W250 250MTS BLANCA 4H,UTP,cables_adaptadores,"🔌 Cables, Adaptadores y Convertidores",3257.40,2443.05,2233.64,122.15,CT Internacional,,Cable UTP SIAMES Exterior ENSON 52101W250 250MTS BLANCA 4H,,https://static.ctonline.mx/imagenes/CABENS230/CABENS230_800.jpg
CABENS240,Cable UTP SIAMES Exterior ENSON 51101W500 500MTS BLANCA 4H,UTP,cables_adaptadores,"🔌 Cables, Adaptadores y Convertidores",6421.69,4816.27,4403.45,240.81,CT Internacional,,Cable UTP SIAMES Exterior ENSON 51101W500 500MTS BLANCA 4H,,https://static.ctonline.mx/imagenes/CABENS240/CABENS240_800.jpg
CABENS250,Cable para Alarma ENSON 33201W100 2C/22 PRO-II Bobina DE 100MTS,ENSON,cables_adaptadores,"🔌 Cables, Adaptadores y Convertidores",739.90,554.93,507.36,27.75,CT Internacional,,Cable para Alarma ENSON 33201W100 2C/22 PRO-II Bobina DE 100MTS,,https://static.ctonline.mx/imagenes/CABENS250/CABENS250_800.jpg
CABENS260,Cable para Alarma ENSON 33201W305 2C/22 PRO-II Bobina DE 305MTS,ENSON,cables_adaptadores,"🔌 Cables, Adaptadores y Convertidores",2021.92,1516.44,1386.46,75.82,CT Internacional,,Cable para Alarma ENSON 33201W305 2C/22 PRO-II Bobina DE 305MTS,,https://static.ctonline.mx/imagenes/CABENS260/CABENS260_800.jpg
CABENS270,Cable para Alarma ENSON 33202W100 4C/22 PRO-II Bobina DE 100MTS,ENSON,cables_adaptadores,"🔌 Cables, Adaptadores y Convertidores",1349.48,1012.11,925.36,50.61,CT Internacional,,Cable para Alarma ENSON 33202W100 4C/22 PRO-II Bobina DE 100MTS,,https://static.ctonline.mx/imagenes/CABENS270/CABENS270_800.jpg
CABENS280,Cable para Alarma ENSON 33202W305 4C/22 PRO-II  Bobina DE 305MTS,ENSON,cables_adaptadores,"🔌 Cables, Adaptadores y Convertidores",3797.19,2847.89,2603.78,142.39,CT Internacional,,Cable para Alarma ENSON 33202W305 4C/22 PRO-II  Bobina DE 305MTS,,https://static.ctonline.mx/imagenes/CABENS280/CABENS280_800.jpg
CABENS290,Cable para Alarma ENSON 32201W305 2C/22 Serie ECO Bobina DE 305MTS,ENSON,cables_adaptadores,"🔌 Cables, Adaptadores y Convertidores",1349.48,1012.11,925.36,50.61,CT Internacional,,Cable para Alarma ENSON 32201W305 2C/22 Serie ECO Bobina DE 305MTS,,https://static.ctonline.mx/imagenes/CABENS290/CABENS290_800.jpg
CABENS300,Cable para Alarma ENSON 32202W305 4C/22 Serie ECO Bobina DE 305MTS,ENSON,cables_adaptadores,"🔌 Cables, Adaptadores y Convertidores",1479.80,1109.85,1014.72,55.49,CT Internacional,,Cable para Alarma ENSON 32202W305 4C/22 Serie ECO Bobina DE 305MTS,,https://static.ctonline.mx/imagenes/CABENS300/CABENS300_800.jpg
CABENS310,Cable para Alarma ENSON 32203W305 6C/22 Serie ECO Bobina DE 305MTS,ENSON,cables_adaptadores,"🔌 Cables, Adaptadores y Convertidores",2885.10,2163.83,1978.36,108.19,CT Internacional,,Cable para Alarma ENSON 32203W305 6C/22 Serie ECO Bobina DE 305MTS,,https://static.ctonline.mx/imagenes/CABENS310/CABENS310_800.jpg
CABENS320,Cable para Alarma ENSON 32202W040 4C/22 ECO ROLLO DE 40MTS,ENSON,cables_adaptadores,"🔌 Cables, Adaptadores y Convertidores",325.73,244.30,223.36,12.22,CT Internacional,,Cable para Alarma ENSON 32202W040 4C/22 ECO ROLLO DE 40MTS,,https://static.ctonline.mx/imagenes/CABENS320/CABENS320_800.jpg
ACCMVA1120,Batería de respaldo 12V 4A ENSON ENS-BT412,12V,reguladores_ups,🔋 Reguladores de Voltaje y No-Breaks (UPS),321.09,240.82,220.18,12.04,CT Internacional,,Batería de respaldo 12V 4A ENSON ENS-BT412,,https://static.ctonline.mx/imagenes/ACCMVA1120/ACCMVA1120_800.jpg
ACCMVA1130,Batería de respaldo 12V 7A ENSON ENS-BT712,12V,reguladores_ups,🔋 Reguladores de Voltaje y No-Breaks (UPS),504.91,378.68,346.22,18.93,CT Internacional,,Batería de respaldo 12V 7A ENSON ENS-BT712,,https://static.ctonline.mx/imagenes/ACCMVA1130/ACCMVA1130_800.jpg
ACCMVA1250,Batería de respaldo 12V 9A ENSON ENS-BT912,12V,reguladores_ups,🔋 Reguladores de Voltaje y No-Breaks (UPS),614.25,460.69,421.20,23.03,CT Internacional,,Batería de respaldo 12V 9A ENSON ENS-BT912,,https://static.ctonline.mx/imagenes/ACCMVA1250/ACCMVA1250_800.jpg
ACCMVA900,"Conector Jack RJ45 Cat5e 90 Grados ENSON ENS-JC5BL, Color azul, Se requiere pinzas de corte y p",RJ45,conectividad_redes,"🌐 Redes, Routers y Conectividad WiFi",27.93,20.95,19.15,1.05,CT Internacional,,"Conector Jack RJ45 Cat5e 90 Grados ENSON ENS-JC5BL, Color azul, Se requiere pinzas de corte y ponchadora, Uso interior.",,https://static.ctonline.mx/imagenes/ACCMVA900/ACCMVA900_800.jpg
ACCMVA840,"Conector Jack RJ45 Cat5e 90 Grados ENSON ENS-JC5WH, Color blanco. Se requiere pinzas de corte y",RJ45,conectividad_redes,"🌐 Redes, Routers y Conectividad WiFi",27.93,20.95,19.15,1.05,CT Internacional,,"Conector Jack RJ45 Cat5e 90 Grados ENSON ENS-JC5WH, Color blanco. Se requiere pinzas de corte y ponchadora, Uso interior.",,https://static.ctonline.mx/imagenes/ACCMVA840/ACCMVA840_800.jpg
ACCMVA970,Conector Jack RJ45 CAT6 90 Grados ENSON ENS-JC6BL azul,RJ45,conectividad_redes,"🌐 Redes, Routers y Conectividad WiFi",31.19,23.39,21.38,1.17,CT Internacional,,Conector Jack RJ45 CAT6 90 Grados ENSON ENS-JC6BL azul,,https://static.ctonline.mx/imagenes/ACCMVA970/ACCMVA970_800.jpg
ACCMVA980,Conector Jack RJ45 Cat6 90 Grados ENSON ENS-JC6WH Blanco,RJ45,conectividad_redes,"🌐 Redes, Routers y Conectividad WiFi",31.19,23.39,21.38,1.17,CT Internacional,,Conector Jack RJ45 Cat6 90 Grados ENSON ENS-JC6WH Blanco,,https://static.ctonline.mx/imagenes/ACCMVA980/ACCMVA980_800.jpg
ACCMVA990,Conector Jack RJ45 Cat6 90 Grados ENSON ENS-JC6YE amarillo,RJ45,conectividad_redes,"🌐 Redes, Routers y Conectividad WiFi",27.93,20.95,19.15,1.05,CT Internacional,,Conector Jack RJ45 Cat6 90 Grados ENSON ENS-JC6YE amarillo,,https://static.ctonline.mx/imagenes/ACCMVA990/ACCMVA990_800.jpg
ACCMVA1140,Distribuidor Pulpo 1 a 2 Canales ENSON ENS-DC12,PC CUSTOM,conectividad_redes,"🌐 Redes, Routers y Conectividad WiFi",41.41,31.05,28.39,1.55,CT Internacional,,Distribuidor Pulpo 1 a 2 Canales ENSON ENS-DC12,,https://static.ctonline.mx/imagenes/ACCMVA1140/ACCMVA1140_800.jpg
ACCMVA170,Distribuidor Pulpo 1 a 4 Canales ENSON ENS-DC14,PC CUSTOM,conectividad_redes,"🌐 Redes, Routers y Conectividad WiFi",53.97,40.48,37.01,2.02,CT Internacional,,Distribuidor Pulpo 1 a 4 Canales ENSON ENS-DC14,,https://static.ctonline.mx/imagenes/ACCMVA170/ACCMVA170_800.jpg
ACCMVA1160,Distribuidor Pulpo 1 a 5 Canales ENSON ENS-DC15,PC CUSTOM,conectividad_redes,"🌐 Redes, Routers y Conectividad WiFi",67.94,50.95,46.58,2.55,CT Internacional,,Distribuidor Pulpo 1 a 5 Canales ENSON ENS-DC15,,https://static.ctonline.mx/imagenes/ACCMVA1160/ACCMVA1160_800.jpg
ACCMVA1170,Distribuidor Pulpo 1 a 6 Canales ENSON ENS-DC16,PC CUSTOM,conectividad_redes,"🌐 Redes, Routers y Conectividad WiFi",73.05,54.78,50.09,2.74,CT Internacional,,Distribuidor Pulpo 1 a 6 Canales ENSON ENS-DC16,,https://static.ctonline.mx/imagenes/ACCMVA1170/ACCMVA1170_800.jpg
ACCMVA1180,Distribuidor Pulpo 1 a 8 Canales ENSON ENS-DC18,PC CUSTOM,conectividad_redes,"🌐 Redes, Routers y Conectividad WiFi",83.28,62.46,57.11,3.12,CT Internacional,,Distribuidor Pulpo 1 a 8 Canales ENSON ENS-DC18,,https://static.ctonline.mx/imagenes/ACCMVA1180/ACCMVA1180_800.jpg
ACCMVA1240,Pinzas Ponchadoras de RJ45 ENSON ENS-NT02,RJ45,conectividad_redes,"🌐 Redes, Routers y Conectividad WiFi",251.28,188.46,172.31,9.42,CT Internacional,,Pinzas Ponchadoras de RJ45 ENSON ENS-NT02,,https://static.ctonline.mx/imagenes/ACCMVA1240/ACCMVA1240_800.jpg
ACCMVA950,Placa de pared universal 1 puerto ENSON ENS-FP61 sin Jack,PC CUSTOM,conectividad_redes,"🌐 Redes, Routers y Conectividad WiFi",25.13,18.85,17.23,0.94,CT Internacional,,Placa de pared universal 1 puerto ENSON ENS-FP61 sin Jack,,https://static.ctonline.mx/imagenes/ACCMVA950/ACCMVA950_800.jpg
ACCMVA960,Placa de pared universal 2 puertos ENSON ENS-FP62 sin Jack,PC CUSTOM,conectividad_redes,"🌐 Redes, Routers y Conectividad WiFi",25.58,19.19,17.54,0.96,CT Internacional,,Placa de pared universal 2 puertos ENSON ENS-FP62 sin Jack,,https://static.ctonline.mx/imagenes/ACCMVA960/ACCMVA960_800.jpg
ACCMVA1010,Conector Plug SRJ45 Blindado Cat6 ENSON ENS-SRJ45-CAT6,SRJ45,conectividad_redes,"🌐 Redes, Routers y Conectividad WiFi",8.38,6.29,5.75,0.31,CT Internacional,,Conector Plug SRJ45 Blindado Cat6 ENSON ENS-SRJ45-CAT6,,https://static.ctonline.mx/imagenes/ACCMVA1010/ACCMVA1010_800.jpg
ACCMVA930,"Conector Plug SRJ45 Blindado Cat5e ENSON ENS-SRJ45-CAT5E. Conductores calibre 24 AWG, Fácil ins",SRJ45,conectividad_redes,"🌐 Redes, Routers y Conectividad WiFi",5.58,4.19,3.83,0.21,CT Internacional,,"Conector Plug SRJ45 Blindado Cat5e ENSON ENS-SRJ45-CAT5E. Conductores calibre 24 AWG, Fácil instalación, excelente desempeño.",,https://static.ctonline.mx/imagenes/ACCMVA930/ACCMVA930_800.jpg
ACCMVA850,Caja Plástica ENSON ENS-PCB1010 100X100X50 Sello de Goma IP55,ENSON,conectividad_redes,"🌐 Redes, Routers y Conectividad WiFi",87.01,65.26,59.66,3.26,CT Internacional,,Caja Plástica ENSON ENS-PCB1010 100X100X50 Sello de Goma IP55,,https://static.ctonline.mx/imagenes/ACCMVA850/ACCMVA850_800.jpg
ACCMVA1100,Gabinete para Sirena 15W LINCE10,15W,gabinetes,🖥️ Gabinetes y Chasis Gamer,516.53,387.40,354.19,19.37,CT Internacional,,Gabinete para Sirena 15W LINCE10,,https://static.ctonline.mx/imagenes/ACCMVA1100/ACCMVA1100_800.jpg
ACCMVA1110,Gabinete para Sirena 30W LINCE11,30W,gabinetes,🖥️ Gabinetes y Chasis Gamer,511.88,383.91,351.00,19.20,CT Internacional,,Gabinete para Sirena 30W LINCE11,,https://static.ctonline.mx/imagenes/ACCMVA1110/ACCMVA1110_800.jpg
GABMVA010,Gabinete de Pared ENSON ENS-RKGB12U 12U Ensamblado 600X450MM,ENSON,gabinetes,🖥️ Gabinetes y Chasis Gamer,5651.56,4238.67,3875.35,211.93,CT Internacional,,Gabinete de Pared ENSON ENS-RKGB12U 12U Ensamblado 600X450MM,,https://static.ctonline.mx/imagenes/GABMVA010/GABMVA010_800.jpg
GABMVA020,Gabinete de Pared ENSON ENS-RKGB6U 6U Ensamblado 600X450MM,ENSON,gabinetes,🖥️ Gabinetes y Chasis Gamer,3071.25,2303.44,2106.00,115.17,CT Internacional,,Gabinete de Pared ENSON ENS-RKGB6U 6U Ensamblado 600X450MM,,https://static.ctonline.mx/imagenes/GABMVA020/GABMVA020_800.jpg
GABMVA070,Gabinete de pared ENSON ENS-RKGB6UD 6ur puerta frontal de cristal templado con cerradura de seg,ENSON,gabinetes,🖥️ Gabinetes y Chasis Gamer,3009.83,2257.37,2063.88,112.87,CT Internacional,,"Gabinete de pared ENSON ENS-RKGB6UD 6ur puerta frontal de cristal templado con cerradura de seguridad ranuras de ventilación en la parte superior para 2 ventiladores de 11 cm 600x450x368mm, *requiere ensamblaje*",,https://static.ctonline.mx/imagenes/GABMVA070/GABMVA070_800.jpg
GABMVA060,Gabinete de Pared ENSON ENS-RKGB9U2 9U Ensamblado 600X6000MM,ENSON,gabinetes,🖥️ Gabinetes y Chasis Gamer,5591.06,4193.29,3833.87,209.66,CT Internacional,,Gabinete de Pared ENSON ENS-RKGB9U2 9U Ensamblado 600X6000MM,,https://static.ctonline.mx/imagenes/GABMVA060/GABMVA060_800.jpg
ACCENS120,Tapa ciega para rack o gabinete ENSON ENS-FLAT1 fabricada en lamina de acero calibre 22 ideal p,PC CUSTOM,conectividad_redes,"🌐 Redes, Routers y Conectividad WiFi",144.51,108.39,99.10,5.42,CT Internacional,,Tapa ciega para rack o gabinete ENSON ENS-FLAT1 fabricada en lamina de acero calibre 22 ideal para cubrir espacios vacíos en racks o gabinetes cumple con norma EIA,,https://static.ctonline.mx/imagenes/ACCENS120/ACCENS120_800.jpg
ACCENS020,Barra Multicontactos PDU ENSON ENS-PDU6 Horizontal  1UR Boton de encendido y apagado 6 contacto,PDU,conectividad_redes,"🌐 Redes, Routers y Conectividad WiFi",1005.15,753.86,689.24,37.69,CT Internacional,,Barra Multicontactos PDU ENSON ENS-PDU6 Horizontal  1UR Boton de encendido y apagado 6 contactos frontales tipo NEMA 5-15R Voltaje 110VCA 50/60HZ.,,https://static.ctonline.mx/imagenes/ACCENS020/ACCENS020_800.jpg
ACCMVA1430,Organizador horizontal frontal para rack ENSON ENS-CM24 2UR con peines de policarbonato tapa re,PC CUSTOM,conectividad_redes,"🌐 Redes, Routers y Conectividad WiFi",520.29,390.22,356.77,19.51,CT Internacional,,Organizador horizontal frontal para rack ENSON ENS-CM24 2UR con peines de policarbonato tapa removible y abatible para mayor protección y mejor acceso cumple con la norma EIA,,https://static.ctonline.mx/imagenes/ACCMVA1430/ACCMVA1430_800.jpg
ACCMVA1440,"Charola para rack ENSON ENS-RTR1U Fijacion frontal a dos puntos solida 1 Unidad de rack, Compat",ENSON,conectividad_redes,"🌐 Redes, Routers y Conectividad WiFi",558.41,418.81,382.91,20.94,CT Internacional,,"Charola para rack ENSON ENS-RTR1U Fijacion frontal a dos puntos solida 1 Unidad de rack, Compatible con racks y gabinetes ENSON.",,https://static.ctonline.mx/imagenes/ACCMVA1440/ACCMVA1440_800.jpg
